category,horizon_min,prob_bin,n,predicted_mean,observed_yes_rate,volume_mean
Uncategorized,1080,"[0.0,0.1)",90,0.009477777777777778,0.011111111111111112,254748.14526693345
Uncategorized,1080,"[0.1,0.2)",13,0.15173076923076922,0.46153846153846156,132260.77416784622
Uncategorized,1080,"[0.2,0.3)",21,0.24952380952380954,0.3333333333333333,143744.73852838093
Uncategorized,1080,"[0.3,0.4)",11,0.3509090909090909,0.09090909090909091,250199.55763227277
Uncategorized,1080,"[0.4,0.5)",28,0.4589285714285714,0.25,179758.56246921423
Uncategorized,1080,"[0.5,0.6)",180,0.5068333333333334,0.45555555555555555,141855.63789487773
Uncategorized,1080,"[0.6,0.7)",12,0.6404166666666667,0.9166666666666666,121052.18078974995
Uncategorized,1080,"[0.7,0.8)",9,0.741111111111111,0.3333333333333333,608062.2427230022
Uncategorized,1080,"[0.8,0.9)",3,0.8654999999999999,1.0,126683.35848533343
Uncategorized,1080,"[0.9,1.0]",27,0.9982962962962963,1.0,223917.40709774068
World,1080,"[0.0,0.1)",20,0.010725,0.0,7704858.76491458
World,1080,"[0.1,0.2)",3,0.1735,0.3333333333333333,697156.4776143356
World,1080,"[0.2,0.3)",1,0.255,0.0,92225.488424
World,1080,"[0.4,0.5)",2,0.4725,1.0,351483.0366695004
World,1080,"[0.5,0.6)",1,0.53,0.0,178312.6496809999
Crypto,1140,"[0.0,0.1)",191,0.01193193717277487,0.0,834986.0175951454
Crypto,1140,"[0.1,0.2)",13,0.14034615384615384,0.0,349515.569153692
Crypto,1140,"[0.2,0.3)",18,0.24888888888888885,0.2222222222222222,258136.09128222222
Crypto,1140,"[0.3,0.4)",11,0.34204545454545454,0.45454545454545453,242949.51725499987
Crypto,1140,"[0.4,0.5)",23,0.4893478260869565,0.43478260869565216,277116.5966170869
Crypto,1140,"[0.5,0.6)",661,0.50357034795764,0.5007564296520424,146970.4840022465
Crypto,1140,"[0.6,0.7)",6,0.6416666666666667,0.6666666666666666,534986.5827400001
Crypto,1140,"[0.7,0.8)",7,0.755,0.8571428571428571,377249.6349654285
Crypto,1140,"[0.8,0.9)",6,0.8663333333333333,0.8333333333333334,465226.95523950044
Crypto,1140,"[0.9,1.0]",61,0.980860655737705,0.9836065573770492,617461.7563296893
Culture,1140,"[0.0,0.1)",130,0.009192307692307692,0.007692307692307693,513996.70744859934
Culture,1140,"[0.1,0.2)",7,0.15007142857142858,0.14285714285714285,821368.7943854287
Culture,1140,"[0.2,0.3)",8,0.24025,0.25,1099193.2720816215
Culture,1140,"[0.3,0.4)",6,0.3725833333333333,0.6666666666666666,1046232.7183678312
Culture,1140,"[0.4,0.5)",5,0.4424,0.6,324995.1786574004
Culture,1140,"[0.5,0.6)",4,0.546875,0.5,1129940.1771984997
Culture,1140,"[0.6,0.7)",1,0.625,1.0,120575.43737700008
Culture,1140,"[0.8,0.9)",1,0.865,1.0,145966.56305100006
Culture,1140,"[0.9,1.0]",5,0.9922000000000001,1.0,186549.83351419985
Economy,1140,"[0.0,0.1)",66,0.0055681818181818185,0.0,4396786.013394473
Economy,1140,"[0.1,0.2)",1,0.155,0.0,115256.003502
Economy,1140,"[0.2,0.3)",1,0.295,1.0,372727.52406800026
Economy,1140,"[0.3,0.4)",1,0.385,1.0,484811.48123300046
Economy,1140,"[0.4,0.5)",2,0.42,0.5,249084.20745749978
Economy,1140,"[0.9,1.0]",7,0.9872142857142857,1.0,685809.1548461441
Politics,1140,"[0.0,0.1)",118,0.011241525423728813,0.00847457627118644,2183212.120205848
Politics,1140,"[0.1,0.2)",6,0.13549999999999998,0.16666666666666666,2134720.325137483
Politics,1140,"[0.2,0.3)",7,0.2377142857142857,0.14285714285714285,352380.71589642885
Politics,1140,"[0.3,0.4)",5,0.3513,0.2,4972954.523078799
Politics,1140,"[0.4,0.5)",3,0.4366666666666667,0.3333333333333333,341312.22874999983
Politics,1140,"[0.5,0.6)",3,0.5411666666666667,1.0,302529.33833933313
Politics,1140,"[0.6,0.7)",2,0.6275,1.0,1148659.004790505
Politics,1140,"[0.7,0.8)",2,0.7437499999999999,1.0,8529459.607212532
Politics,1140,"[0.9,1.0]",12,0.9856666666666668,1.0,939645.1602840024
Science,1140,"[0.0,0.1)",1,0.004,0.0,182372.520717
Science,1140,"[0.1,0.2)",1,0.1435,0.0,220988.61608399983
Sports,1140,"[0.0,0.1)",171,0.010692982456140351,0.005847953216374269,436713.9438820409
Sports,1140,"[0.1,0.2)",60,0.149875,0.2,872805.314003413
Sports,1140,"[0.2,0.3)",105,0.254,0.2857142857142857,808882.9102772668
Sports,1140,"[0.3,0.4)",131,0.3515916030534351,0.37404580152671757,768489.9039261446
Sports,1140,"[0.4,0.5)",262,0.45853435114503815,0.4847328244274809,797849.8511707671
Sports,1140,"[0.5,0.6)",255,0.5345294117647059,0.5294117647058824,636033.7225128425
Sports,1140,"[0.6,0.7)",86,0.6392441860465117,0.5930232558139535,678537.592883744
Sports,1140,"[0.7,0.8)",62,0.7421774193548387,0.6774193548387096,749105.2596621283
Sports,1140,"[0.8,0.9)",37,0.8477027027027026,0.8378378378378378,730075.0075467576
Sports,1140,"[0.9,1.0]",135,0.9930962962962964,1.0,389460.53101788904
Technology,1140,"[0.0,0.1)",60,0.014424999999999999,0.06666666666666667,396062.1642884343
Technology,1140,"[0.1,0.2)",13,0.15369230769230768,0.3076923076923077,142629.8308759231
Technology,1140,"[0.2,0.3)",8,0.24625,0.375,131733.093253125
Technology,1140,"[0.3,0.4)",9,0.36333333333333334,0.4444444444444444,245456.9062217778
Technology,1140,"[0.4,0.5)",1,0.435,1.0,92285.25658599992
Technology,1140,"[0.7,0.8)",1,0.79,1.0,427649.701409
Technology,1140,"[0.8,0.9)",2,0.8275,1.0,155552.36536949992
Technology,1140,"[0.9,1.0]",3,0.991,1.0,686202.7319403329
Uncategorized,1140,"[0.0,0.1)",91,0.011082417582417582,0.02197802197802198,255528.53519434077
Uncategorized,1140,"[0.1,0.2)",10,0.15814999999999999,0.4,120642.24588059999
Uncategorized,1140,"[0.2,0.3)",19,0.2565,0.3684210526315789,144608.7243372105
Uncategorized,1140,"[0.3,0.4)",15,0.35733333333333334,0.06666666666666667,273586.64220206667
Uncategorized,1140,"[0.4,0.5)",27,0.4672222222222222,0.25925925925925924,147107.40380599996
Uncategorized,1140,"[0.5,0.6)",156,0.5067307692307692,0.4807692307692308,143750.97137748075
Uncategorized,1140,"[0.6,0.7)",12,0.6404166666666667,0.9166666666666666,124053.14663874998
Uncategorized,1140,"[0.7,0.8)",7,0.7292857142857142,0.42857142857142855,731771.4848292886
Uncategorized,1140,"[0.8,0.9)",2,0.85,1.0,126672.20917000007
Uncategorized,1140,"[0.9,1.0]",28,0.9946607142857143,1.0,220445.5588841071
World,1140,"[0.0,0.1)",20,0.01165,0.0,7704858.76491458
World,1140,"[0.1,0.2)",1,0.1365,0.0,1306692.0891240062
World,1140,"[0.2,0.3)",3,0.2333333333333333,0.3333333333333333,292334.27738100017
World,1140,"[0.4,0.5)",1,0.445,1.0,207996.5592179997
World,1140,"[0.5,0.6)",2,0.53,0.5,336641.0819010005
Crypto,1200,"[0.0,0.1)",190,0.012386842105263158,0.0,837229.5290566883
Crypto,1200,"[0.1,0.2)",12,0.144125,0.0,392903.4212111663
Crypto,1200,"[0.2,0.3)",16,0.2394375,0.1875,211798.6772170625
Crypto,1200,"[0.3,0.4)",14,0.3395714285714286,0.42857142857142855,289884.35635192844
Crypto,1200,"[0.4,0.5)",23,0.4852173913043478,0.34782608695652173,298384.94879200007
Crypto,1200,"[0.5,0.6)",562,0.5033096085409253,0.501779359430605,148651.7023396209
Crypto,1200,"[0.6,0.7)",6,0.64,0.6666666666666666,534986.5827400001
Crypto,1200,"[0.7,0.8)",7,0.7542857142857143,0.8571428571428571,396663.9421712857
Crypto,1200,"[0.8,0.9)",7,0.8626428571428572,0.8571428571428571,460883.95871728595
Crypto,1200,"[0.9,1.0]",60,0.9811833333333334,0.9833333333333333,618240.6834347674
Culture,1200,"[0.0,0.1)",129,0.009042635658914729,0.007751937984496124,511490.24894209235
Culture,1200,"[0.1,0.2)",8,0.15537499999999999,0.25,813483.0889602501
Culture,1200,"[0.2,0.3)",8,0.237875,0.125,1109074.1100571216
Culture,1200,"[0.3,0.4)",5,0.3718,0.6,885380.7026271982
Culture,1200,"[0.4,0.5)",7,0.4406428571428571,0.5714285714285714,551641.5909679997
Culture,1200,"[0.5,0.6)",4,0.54425,0.75,1063578.4249382496
Culture,1200,"[0.7,0.8)",1,0.78,1.0,145966.56305100006
Culture,1200,"[0.9,1.0]",5,0.992,1.0,186549.83351419985
Economy,1200,"[0.0,0.1)",65,0.0042923076923076925,0.0,4460536.656970419
Economy,1200,"[0.1,0.2)",2,0.11599999999999999,0.0,184125.0922300001
Economy,1200,"[0.3,0.4)",2,0.345,1.0,428769.5026505004
Economy,1200,"[0.4,0.5)",1,0.415,1.0,287072.461597
Economy,1200,"[0.6,0.7)",1,0.625,0.0,211095.95331799955
Economy,1200,"[0.9,1.0]",7,0.9873571428571429,1.0,685809.1548461441
Politics,1200,"[0.0,0.1)",117,0.01041025641025641,0.008547008547008548,2200262.6497130347
Politics,1200,"[0.1,0.2)",7,0.1335,0.14285714285714285,1856660.3026699855
Politics,1200,"[0.2,0.3)",7,0.24307142857142858,0.14285714285714285,352380.71589642885
Politics,1200,"[0.3,0.4)",4,0.35875,0.0,3979868.0437679994
Politics,1200,"[0.4,0.5)",4,0.433875,0.5,2492309.2816429995
Politics,1200,"[0.5,0.6)",4,0.5531250000000001,1.0,261176.76653099983
Politics,1200,"[0.6,0.7)",1,0.64,1.0,2160198.95847501
Politics,1200,"[0.7,0.8)",1,0.7305,1.0,463580.8147129996
Politics,1200,"[0.8,0.9)",1,0.825,1.0,16595338.399712063
Politics,1200,"[0.9,1.0]",12,0.9892916666666668,1.0,939645.1602840024
Science,1200,"[0.0,0.1)",1,0.004,0.0,182372.520717
Science,1200,"[0.1,0.2)",1,0.142,0.0,220988.61608399983
Sports,1200,"[0.0,0.1)",171,0.010532163742690058,0.005847953216374269,429392.2485265906
Sports,1200,"[0.1,0.2)",60,0.15154166666666666,0.21666666666666667,893133.5773285463
Sports,1200,"[0.2,0.3)",105,0.2542857142857143,0.29523809523809524,814469.627331543
Sports,1200,"[0.3,0.4)",127,0.35292125984251965,0.3543307086614173,767768.2900347474
Sports,1200,"[0.4,0.5)",259,0.4578764478764479,0.4826254826254826,792667.0936954787
Sports,1200,"[0.5,0.6)",250,0.534578,0.528,632675.0368934113
Sports,1200,"[0.6,0.7)",89,0.6428651685393258,0.5955056179775281,735282.7588936067
Sports,1200,"[0.7,0.8)",60,0.7401666666666666,0.6833333333333333,757379.0348838492
Sports,1200,"[0.8,0.9)",37,0.8505405405405405,0.8378378378378378,730517.849389136
Sports,1200,"[0.9,1.0]",135,0.9930962962962964,1.0,389460.53101788904
Technology,1200,"[0.0,0.1)",61,0.015975409836065574,0.04918032786885246,392914.69507496816
Technology,1200,"[0.1,0.2)",12,0.1525,0.5,138483.0977429167
Technology,1200,"[0.2,0.3)",8,0.254125,0.25,132219.73422500002
Technology,1200,"[0.3,0.4)",9,0.37,0.4444444444444444,243727.012714
Technology,1200,"[0.4,0.5)",1,0.44,1.0,92285.25658599992
Technology,1200,"[0.7,0.8)",1,0.785,1.0,177944.47075699986
Technology,1200,"[0.8,0.9)",2,0.83,1.0,280404.9806955
Technology,1200,"[0.9,1.0]",3,0.9903333333333334,1.0,686202.7319403329
Uncategorized,1200,"[0.0,0.1)",90,0.010905555555555555,0.022222222222222223,256329.87462621124
Uncategorized,1200,"[0.1,0.2)",11,0.15631818181818183,0.36363636363636365,154173.7466733636
Uncategorized,1200,"[0.2,0.3)",17,0.2528235294117647,0.4117647058823529,127526.60905176467
Uncategorized,1200,"[0.3,0.4)",15,0.35333333333333333,0.06666666666666667,275828.34601066663
Uncategorized,1200,"[0.4,0.5)",20,0.45899999999999996,0.25,135680.47231139994
Uncategorized,1200,"[0.5,0.6)",146,0.506986301369863,0.4931506849315068,145076.0567425753
Uncategorized,1200,"[0.6,0.7)",11,0.6409090909090909,0.9090909090909091,120315.43887018178
Uncategorized,1200,"[0.7,0.8)",7,0.7335714285714285,0.42857142857142855,731771.4848292886
Uncategorized,1200,"[0.8,0.9)",3,0.8521666666666666,1.0,126683.35848533343
Uncategorized,1200,"[0.9,1.0]",27,0.9978888888888889,1.0,223917.40709774068
World,1200,"[0.0,0.1)",20,0.011175000000000001,0.0,7704858.76491458
World,1200,"[0.1,0.2)",2,0.16225,0.5,700763.5669820032
World,1200,"[0.2,0.3)",2,0.2575,0.0,391083.8936515002
World,1200,"[0.4,0.5)",1,0.44,1.0,207996.5592179997
World,1200,"[0.5,0.6)",2,0.5425,0.5,336641.0819010005
Crypto,1260,"[0.0,0.1)",186,0.01182258064516129,0.0,851223.8728398859
Crypto,1260,"[0.1,0.2)",21,0.14557142857142857,0.0,274747.83423019026
Crypto,1260,"[0.2,0.3)",12,0.24920833333333334,0.25,332203.65529833344
Crypto,1260,"[0.3,0.4)",12,0.32625,0.4166666666666667,317722.6117137499
Crypto,1260,"[0.4,0.5)",19,0.47818421052631577,0.47368421052631576,281380.3055678421
Crypto,1260,"[0.5,0.6)",439,0.502995444191344,0.5011389521640092,152599.92109464685
Crypto,1260,"[0.6,0.7)",7,0.6514285714285715,0.7142857142857143,553532.317080143
Crypto,1260,"[0.7,0.8)",3,0.7516666666666666,0.6666666666666666,263061.43512533326
Crypto,1260,"[0.8,0.9)",11,0.8595909090909092,0.9090909090909091,380622.7529960909
Crypto,1260,"[0.9,1.0]",58,0.9828965517241379,0.9827586206896551,635501.3610227078
Culture,1260,"[0.0,0.1)",129,0.009267441860465117,0.007751937984496124,511490.24894209235
Culture,1260,"[0.1,0.2)",8,0.14806249999999999,0.25,757502.0959221249
Culture,1260,"[0.2,0.3)",7,0.23714285714285713,0.14285714285714285,1188043.1251634248
Culture,1260,"[0.3,0.4)",8,0.3581875,0.5,812546.564831999
Culture,1260,"[0.4,0.5)",6,0.44166666666666665,0.6666666666666666,485456.0862084997
Culture,1260,"[0.5,0.6)",2,0.54825,1.0,1890079.7544454995
Culture,1260,"[0.6,0.7)",2,0.608,0.5,249772.65826799985
Culture,1260,"[0.9,1.0]",5,0.9935,1.0,186549.83351419985
Economy,1260,"[0.0,0.1)",66,0.005636363636363636,0.0,4396786.013394473
Economy,1260,"[0.1,0.2)",1,0.16,0.0,115256.003502
Economy,1260,"[0.3,0.4)",2,0.345,1.0,428769.5026505004
Economy,1260,"[0.4,0.5)",1,0.415,1.0,287072.461597
Economy,1260,"[0.7,0.8)",1,0.725,0.0,211095.95331799955
Economy,1260,"[0.9,1.0]",7,0.9865714285714287,1.0,685809.1548461441
Politics,1260,"[0.0,0.1)",117,0.010803418803418804,0.008547008547008548,2200262.6497130347
Politics,1260,"[0.1,0.2)",7,0.1424285714285714,0.14285714285714285,1856660.3026699855
Politics,1260,"[0.2,0.3)",8,0.249375,0.125,1853155.4326170003
Politics,1260,"[0.3,0.4)",4,0.375625,0.25,1647015.0980574992
Politics,1260,"[0.4,0.5)",4,0.47825,0.5,1769797.3777147494
Politics,1260,"[0.5,0.6)",3,0.5578333333333334,1.0,302529.33833933313
Politics,1260,"[0.6,0.7)",1,0.61,1.0,2160198.95847501
Politics,1260,"[0.7,0.8)",1,0.732,1.0,463580.8147129996
Politics,1260,"[0.8,0.9)",1,0.8255,1.0,16595338.399712063
Politics,1260,"[0.9,1.0]",12,0.9866666666666667,1.0,939645.1602840024
Science,1260,"[0.0,0.1)",1,0.004,0.0,182372.520717
Science,1260,"[0.1,0.2)",1,0.142,0.0,220988.61608399983
Sports,1260,"[0.0,0.1)",171,0.010695906432748538,0.005847953216374269,429392.2485265906
Sports,1260,"[0.1,0.2)",58,0.149948275862069,0.20689655172413793,879417.7070615996
Sports,1260,"[0.2,0.3)",108,0.2562962962962963,0.2962962962962963,822745.2504798704
Sports,1260,"[0.3,0.4)",131,0.3537175572519084,0.3511450381679389,762612.4004495871
Sports,1260,"[0.4,0.5)",246,0.4568089430894309,0.4878048780487805,812198.4294251911
Sports,1260,"[0.5,0.6)",246,0.5347195121951219,0.5121951219512195,636727.5617984018
Sports,1260,"[0.6,0.7)",87,0.6410919540229885,0.5977011494252874,749009.0601353332
Sports,1260,"[0.7,0.8)",62,0.7390322580645161,0.6774193548387096,746454.7270794993
Sports,1260,"[0.8,0.9)",38,0.8501315789473685,0.8421052631578947,774127.9184667375
Sports,1260,"[0.9,1.0]",134,0.9939402985074628,1.0,374548.29263490316
Technology,1260,"[0.0,0.1)",59,0.013686440677966101,0.05084745762711865,402312.06472378067
Technology,1260,"[0.1,0.2)",14,0.14560714285714285,0.42857142857142855,123315.48087471425
Technology,1260,"[0.2,0.3)",8,0.2475,0.25,151119.23172112502
Technology,1260,"[0.3,0.4)",9,0.3622222222222222,0.4444444444444444,245456.9062217778
Technology,1260,"[0.4,0.5)",1,0.415,1.0,92285.25658599992
Technology,1260,"[0.7,0.8)",1,0.715,1.0,177944.47075699986
Technology,1260,"[0.8,0.9)",2,0.8425,1.0,280404.9806955
Technology,1260,"[0.9,1.0]",3,0.9900000000000001,1.0,686202.7319403329
Uncategorized,1260,"[0.0,0.1)",89,0.010617977528089887,0.02247191011235955,257197.71194409003
Uncategorized,1260,"[0.1,0.2)",12,0.15308333333333332,0.3333333333333333,156250.29722849999
Uncategorized,1260,"[0.2,0.3)",16,0.25253125,0.4375,126994.84466256248
Uncategorized,1260,"[0.3,0.4)",13,0.3526923076923077,0.07692307692307693,297579.84366684617
Uncategorized,1260,"[0.4,0.5)",26,0.4625,0.19230769230769232,139501.01606630764
Uncategorized,1260,"[0.5,0.6)",121,0.5069834710743801,0.5041322314049587,147301.67683680993
Uncategorized,1260,"[0.6,0.7)",12,0.6433333333333333,0.8333333333333334,434898.15742300154
Uncategorized,1260,"[0.7,0.8)",6,0.7358333333333333,0.5,204515.38871683346
Uncategorized,1260,"[0.8,0.9)",3,0.8573333333333334,1.0,126683.35848533343
Uncategorized,1260,"[0.9,1.0]",27,0.9977037037037038,1.0,223917.40709774068
World,1260,"[0.0,0.1)",20,0.010725,0.0,7704858.76491458
World,1260,"[0.1,0.2)",2,0.16899999999999998,0.5,700763.5669820032
World,1260,"[0.2,0.3)",2,0.255,0.0,391083.8936515002
World,1260,"[0.4,0.5)",1,0.46,1.0,207996.5592179997
World,1260,"[0.5,0.6)",2,0.53,0.5,336641.0819010005
Crypto,1320,"[0.0,0.1)",183,0.011953551912568305,0.0,859653.4525232173
Crypto,1320,"[0.1,0.2)",21,0.13859523809523808,0.0,292103.05616476166
Crypto,1320,"[0.2,0.3)",14,0.25257142857142856,0.2857142857142857,251615.4245315714
Crypto,1320,"[0.3,0.4)",14,0.33135714285714285,0.35714285714285715,344504.2978026429
Crypto,1320,"[0.4,0.5)",13,0.4876923076923077,0.5384615384615384,299041.91471438453
Crypto,1320,"[0.5,0.6)",338,0.5030917159763313,0.5,158799.82851813902
Crypto,1320,"[0.6,0.7)",5,0.6679999999999999,0.8,527968.6526994
Crypto,1320,"[0.7,0.8)",3,0.725,0.3333333333333333,239488.1100733334
Crypto,1320,"[0.8,0.9)",10,0.8519500000000001,1.0,422074.8268753
Crypto,1320,"[0.9,1.0]",60,0.9804666666666667,0.9666666666666667,624769.6715612507
Culture,1320,"[0.0,0.1)",130,0.010426923076923077,0.007692307692307693,513593.4476549147
Culture,1320,"[0.1,0.2)",8,0.1621875,0.25,828298.687101499
Culture,1320,"[0.2,0.3)",6,0.2525,0.16666666666666666,1211298.6401901636
Culture,1320,"[0.3,0.4)",8,0.361625,0.625,698438.2534082491
Culture,1320,"[0.4,0.5)",7,0.44642857142857145,0.5714285714285714,593315.4737178568
Culture,1320,"[0.5,0.6)",3,0.5661666666666667,0.6666666666666666,1216443.5806673325
Culture,1320,"[0.9,1.0]",5,0.9932000000000001,1.0,186549.83351419985
Economy,1320,"[0.0,0.1)",66,0.0057424242424242425,0.0,4396786.013394473
Economy,1320,"[0.1,0.2)",1,0.16,0.0,115256.003502
Economy,1320,"[0.3,0.4)",1,0.305,1.0,372727.52406800026
Economy,1320,"[0.4,0.5)",2,0.425,1.0,385941.97141500027
Economy,1320,"[0.7,0.8)",1,0.715,0.0,211095.95331799955
Economy,1320,"[0.9,1.0]",7,0.9833571428571429,1.0,685809.1548461441
Politics,1320,"[0.0,0.1)",117,0.011457264957264958,0.008547008547008548,1570491.8999936797
Politics,1320,"[0.1,0.2)",6,0.13191666666666665,0.16666666666666666,15140105.860139584
Politics,1320,"[0.2,0.3)",8,0.243,0.125,1309513.4960109883
Politics,1320,"[0.3,0.4)",3,0.38000000000000006,0.0,1186964.575136999
Politics,1320,"[0.4,0.5)",5,0.4502,0.6,716604.9404912001
Politics,1320,"[0.5,0.6)",4,0.546,0.75,1904804.9145262493
Politics,1320,"[0.6,0.7)",1,0.61,1.0,2160198.95847501
Politics,1320,"[0.7,0.8)",1,0.7255,1.0,463580.8147129996
Politics,1320,"[0.8,0.9)",1,0.85,1.0,16595338.399712063
Politics,1320,"[0.9,1.0]",12,0.988375,1.0,939645.1602840024
Science,1320,"[0.0,0.1)",1,0.004,0.0,182372.520717
Science,1320,"[0.1,0.2)",1,0.132,0.0,220988.61608399983
Sports,1320,"[0.0,0.1)",171,0.010602339181286549,0.005847953216374269,429392.2485265906
Sports,1320,"[0.1,0.2)",58,0.15038793103448275,0.20689655172413793,879417.7070615996
Sports,1320,"[0.2,0.3)",102,0.2552450980392157,0.30392156862745096,800148.3327997159
Sports,1320,"[0.3,0.4)",132,0.35181439393939395,0.3560606060606061,789098.2992143326
Sports,1320,"[0.4,0.5)",238,0.4542142857142857,0.47478991596638653,839550.8490909245
Sports,1320,"[0.5,0.6)",241,0.5343153526970955,0.5145228215767634,641835.9613378083
Sports,1320,"[0.6,0.7)",85,0.6410588235294118,0.5764705882352941,731581.7621703058
Sports,1320,"[0.7,0.8)",64,0.740703125,0.671875,733959.06140764
Sports,1320,"[0.8,0.9)",36,0.8494444444444444,0.8333333333333334,785181.2946612228
Sports,1320,"[0.9,1.0]",135,0.9932814814814817,1.0,378997.90151129646
Technology,1320,"[0.0,0.1)",60,0.014891666666666666,0.05,397119.119397101
Technology,1320,"[0.1,0.2)",13,0.14684615384615385,0.46153846153846156,127307.33512007694
Technology,1320,"[0.2,0.3)",8,0.244375,0.25,150651.11573762505
Technology,1320,"[0.3,0.4)",8,0.354375,0.5,260797.468522
Technology,1320,"[0.4,0.5)",2,0.425,0.5,99724.31141799997
Technology,1320,"[0.7,0.8)",1,0.705,1.0,177944.47075699986
Technology,1320,"[0.8,0.9)",2,0.8225,1.0,280404.9806955
Technology,1320,"[0.9,1.0]",3,0.9903333333333334,1.0,686202.7319403329
Uncategorized,1320,"[0.0,0.1)",89,0.010814606741573035,0.02247191011235955,257197.71194409003
Uncategorized,1320,"[0.1,0.2)",11,0.16022727272727272,0.36363636363636365,154173.7466733636
Uncategorized,1320,"[0.2,0.3)",16,0.2495625,0.4375,131329.19055899998
Uncategorized,1320,"[0.3,0.4)",13,0.35038461538461535,0.07692307692307693,248687.594137923
Uncategorized,1320,"[0.4,0.5)",24,0.46249999999999997,0.20833333333333334,168801.20932662496
Uncategorized,1320,"[0.5,0.6)",85,0.5073529411764706,0.49411764705882355,156158.98427229415
Uncategorized,1320,"[0.6,0.7)",12,0.6508333333333333,0.8333333333333334,442394.9573778349
Uncategorized,1320,"[0.7,0.8)",7,0.7357142857142858,0.42857142857142855,182333.54565185728
Uncategorized,1320,"[0.8,0.9)",3,0.8621666666666666,1.0,144796.14828400002
Uncategorized,1320,"[0.9,1.0]",27,0.9974814814814815,1.0,223917.40709774068
World,1320,"[0.0,0.1)",20,0.01105,0.0,7704858.76491458
World,1320,"[0.1,0.2)",2,0.1725,0.5,700763.5669820032
World,1320,"[0.2,0.3)",1,0.245,0.0,689942.2988790005
World,1320,"[0.3,0.4)",1,0.305,0.0,92225.488424
World,1320,"[0.4,0.5)",1,0.485,1.0,207996.5592179997
World,1320,"[0.5,0.6)",2,0.5575,0.5,336641.0819010005
Crypto,1380,"[0.0,0.1)",183,0.012431693989071037,0.0,863279.0559752883
Crypto,1380,"[0.1,0.2)",22,0.1424318181818182,0.0,257302.7765871816
Crypto,1380,"[0.2,0.3)",17,0.2630588235294118,0.29411764705882354,321366.421256353
Crypto,1380,"[0.3,0.4)",10,0.32694999999999996,0.4,269246.46141339996
Crypto,1380,"[0.4,0.5)",11,0.49,0.5454545454545454,305814.5670941818
Crypto,1380,"[0.5,0.6)",233,0.5017596566523606,0.5021459227467812,160677.37543499994
Crypto,1380,"[0.6,0.7)",5,0.635,0.8,555473.7958381998
Crypto,1380,"[0.7,0.8)",4,0.73,0.5,285192.16862575006
Crypto,1380,"[0.8,0.9)",10,0.8340500000000001,1.0,489697.61950400006
Crypto,1380,"[0.9,1.0]",60,0.9797666666666667,0.9666666666666667,613499.2061231341
Culture,1380,"[0.0,0.1)",127,0.008618110236220472,0.0,505173.249069519
Culture,1380,"[0.1,0.2)",9,0.13533333333333333,0.3333333333333333,917673.2146102213
Culture,1380,"[0.2,0.3)",9,0.2408888888888889,0.1111111111111111,1081370.5485686644
Culture,1380,"[0.3,0.4)",6,0.3701666666666667,0.6666666666666666,663310.6037569994
Culture,1380,"[0.4,0.5)",9,0.43666666666666665,0.6666666666666666,491083.36849477753
Culture,1380,"[0.5,0.6)",2,0.5814999999999999,0.5,1751682.089475499
Culture,1380,"[0.9,1.0]",5,0.9924,1.0,186549.83351419985
Economy,1380,"[0.0,0.1)",66,0.006295454545454545,0.0,4396786.013394473
Economy,1380,"[0.1,0.2)",1,0.155,0.0,115256.003502
Economy,1380,"[0.2,0.3)",1,0.295,1.0,372727.52406800026
Economy,1380,"[0.4,0.5)",2,0.4275,1.0,385941.97141500027
Economy,1380,"[0.5,0.6)",1,0.56,0.0,211095.95331799955
Economy,1380,"[0.9,1.0]",7,0.9828571428571429,1.0,685809.1548461441
Politics,1380,"[0.0,0.1)",116,0.011607758620689655,0.008620689655172414,1581922.1339470996
Politics,1380,"[0.1,0.2)",7,0.12807142857142856,0.14285714285714285,13012174.27460493
Politics,1380,"[0.2,0.3)",7,0.23757142857142857,0.14285714285714285,1482039.106170701
Politics,1380,"[0.3,0.4)",5,0.3528,0.0,751748.4469085993
Politics,1380,"[0.4,0.5)",4,0.43374999999999997,0.75,871752.60455425
Politics,1380,"[0.5,0.6)",4,0.56575,0.75,2329796.3491390017
Politics,1380,"[0.6,0.7)",1,0.6095,1.0,460233.220024
Politics,1380,"[0.7,0.8)",1,0.7255,1.0,463580.8147129996
Politics,1380,"[0.8,0.9)",1,0.8555,1.0,16595338.399712063
Politics,1380,"[0.9,1.0]",12,0.9874166666666667,1.0,939645.1602840024
Science,1380,"[0.0,0.1)",1,0.0045,0.0,182372.520717
Science,1380,"[0.1,0.2)",1,0.1325,0.0,220988.61608399983
Sports,1380,"[0.0,0.1)",171,0.010400584795321638,0.005847953216374269,429392.2485265906
Sports,1380,"[0.1,0.2)",59,0.15108474576271186,0.2033898305084746,866090.6028141826
Sports,1380,"[0.2,0.3)",101,0.2547029702970297,0.3069306930693069,806925.0974100992
Sports,1380,"[0.3,0.4)",134,0.3532649253731343,0.35074626865671643,788677.0727461487
Sports,1380,"[0.4,0.5)",219,0.45273059360730594,0.4657534246575342,860516.6508680229
Sports,1380,"[0.5,0.6)",228,0.5353508771929825,0.5307017543859649,673087.6174611088
Sports,1380,"[0.6,0.7)",88,0.6397727272727273,0.5681818181818182,729048.6825049772
Sports,1380,"[0.7,0.8)",62,0.7392741935483871,0.6612903225806451,717134.7080786445
